time	V(vout)
Step Information: Run=0  (Run: 1/129)
4.094858332829112e-001	4.729319e-003
4.094858358538254e-001	4.134702e-003
4.094858389109213e-001	3.599239e-003
4.094858420415548e-001	3.186637e-003
4.094858471247527e-001	2.701741e-003
4.094858519818736e-001	2.373225e-003
4.094858604913441e-001	1.990317e-003
4.094858692437917e-001	1.735760e-003
4.094858867486870e-001	1.432081e-003
4.094859025691733e-001	1.268457e-003
4.094859342101458e-001	1.091729e-003
4.094859677012579e-001	9.874100e-004
4.094860346834786e-001	8.848379e-004
4.094861210767888e-001	8.191947e-004
4.094862938634130e-001	7.650566e-004
4.094866394366576e-001	7.236248e-004
4.094873305831470e-001	6.971743e-004
4.094887128761258e-001	6.824038e-004
4.094914774620833e-001	6.755702e-004
4.094970066340018e-001	6.732185e-004
4.095301816655059e-001	6.728877e-004
4.546628817914176e-001	6.717911e-004
4.997628817913125e-001	6.707517e-004
5.056628817912987e-001	6.706263e-004
5.507628817911936e-001	6.697404e-004
5.958628817910885e-001	6.689712e-004
6.080628817910601e-001	6.687812e-004
6.531628817909549e-001	6.681385e-004
6.983628817908496e-001	6.675809e-004
7.104628817908214e-001	6.674461e-004
7.556628817907161e-001	6.670206e-004
8.008628817906107e-001	6.669782e-004
8.128628817905828e-001	6.671740e-004
8.432628817905119e-001	6.689468e-004
8.655628817904599e-001	6.742714e-004
8.821628817904212e-001	7.064469e-004
8.837628817904175e-001	7.357452e-004
8.842628817904163e-001	7.642433e-004
8.844628817904159e-001	7.885711e-004
8.845628817904156e-001	8.093846e-004
8.846628817904154e-001	8.466011e-004
8.847628817904152e-001	9.057820e-004
8.847753817904156e-001	9.206209e-004
8.848003817904164e-001	9.642818e-004
8.848066317904149e-001	9.785630e-004
8.848191317904153e-001	1.031866e-003
8.848441317904161e-001	1.236476e-003
8.848503817904145e-001	1.353428e-003
8.848519442904141e-001	1.413360e-003
8.848550692904134e-001	1.591441e-003
8.848558505404149e-001	1.664628e-003
8.848574130404145e-001	1.880421e-003
8.848578036654153e-001	1.962282e-003
8.848585849154169e-001	2.190112e-003
8.848587802279155e-001	2.268708e-003
8.848591708529163e-001	2.548558e-003
8.848599521029179e-001	3.418949e-003
8.848600470753532e-001	3.620844e-003
8.848602370202201e-001	4.245333e-003
8.848602845064377e-001	4.467381e-003
8.848603794788730e-001	5.121443e-003
8.848604779142022e-001	6.103787e-003
8.848605370284339e-001	7.046395e-003
8.848605931445199e-001	8.469733e-003
8.848606324486497e-001	1.004735e-002
8.848606642517787e-001	1.208940e-002
8.848606910578027e-001	1.486431e-002
8.848607138814693e-001	1.875883e-002
8.848607333675496e-001	2.436812e-002
8.848607502751555e-001	3.273719e-002
8.848607654860423e-001	4.586402e-002
8.848607800192241e-001	6.814868e-002
8.848607961372821e-001	1.098387e-001
8.848608115760648e-001	1.720901e-001
8.848608336115689e-001	2.914918e-001
8.848608570577561e-001	4.389190e-001
8.848608834377174e-001	6.155128e-001
8.848609200196798e-001	8.651552e-001
8.848609931836045e-001	1.352397e+000
8.848610939112049e-001	1.977116e+000
8.848611978818468e-001	2.561912e+000
8.848612502733175e-001	2.797908e+000
8.848612929689779e-001	2.919424e+000
8.848613453919469e-001	3.000522e+000
8.848613783625616e-001	3.027757e+000
8.848614222562574e-001	3.047369e+000
8.848614697435586e-001	3.060431e+000
8.848615391233459e-001	3.071917e+000
8.848616219636831e-001	3.080178e+000
8.848617441224391e-001	3.087225e+000
8.848619009633048e-001	3.092418e+000
8.848621347055605e-001	3.096673e+000
8.848624582614413e-001	3.099771e+000
8.848640390402238e-001	3.104260e+000
8.848660643513888e-001	3.105529e+000
8.848701149737224e-001	3.106156e+000
8.848782162183859e-001	3.106347e+000
9.093916336436365e-001	3.106283e+000
9.095916336436360e-001	3.106283e+000
9.383916336435689e-001	3.106284e+000
9.718916336434909e-001	3.106285e+000
1.010691633643400e+000	3.106286e+000
1.011991633643397e+000	3.106286e+000
1.056891633643293e+000	3.106287e+000
1.108591633643172e+000	3.106287e+000
1.114391633643159e+000	3.106287e+000
1.175091633643017e+000	3.106288e+000
1.216791633642920e+000	3.106288e+000
1.288691633642753e+000	3.106282e+000
1.319191633642681e+000	3.106266e+000
1.389391633642518e+000	3.106056e+000
1.421591633642443e+000	3.105676e+000
1.455391633642364e+000	3.104462e+000
1.476591633642315e+000	3.100621e+000
1.479391633642308e+000	3.096979e+000
1.479491633642308e+000	3.096425e+000
1.479504133642308e+000	3.096326e+000
1.479529133642309e+000	3.096019e+000
1.479622883642307e+000	3.090446e+000
1.479628352392307e+000	3.083769e+000
1.479630182433343e+000	3.072906e+000
1.479630717515416e+000	3.061574e+000
1.479630807818030e+000	3.057817e+000
1.479630988423253e+000	3.045624e+000
1.479631033574560e+000	3.040536e+000
1.479631123877173e+000	3.023908e+000
1.479631182103908e+000	3.004876e+000
1.479631238854864e+000	2.968338e+000
1.479631283980204e+000	2.907494e+000
1.479631328162675e+000	2.790898e+000
1.479631376619690e+000	2.587036e+000
1.479631436629774e+000	2.266155e+000
1.479631499802135e+000	1.896465e+000
1.479631572274403e+000	1.441120e+000
1.479631702103777e+000	5.724422e-001
1.479631749879278e+000	2.549945e-001
1.479631776013530e+000	9.771501e-002
1.479631790007783e+000	3.156529e-002
1.479631795095635e+000	1.738506e-002
1.479631801350728e+000	9.044055e-003
1.479631804089845e+000	6.977075e-003
1.479631806984433e+000	5.701798e-003
1.479631810304781e+000	4.676606e-003
1.479631813971754e+000	3.892631e-003
1.479631818284375e+000	3.264206e-003
1.479631824319299e+000	2.679922e-003
1.479631830993466e+000	2.263933e-003
1.479631841818804e+000	1.850248e-003
1.479631853335256e+000	1.589018e-003
1.479631876368160e+000	1.300466e-003
1.479631897578571e+000	1.151598e-003
1.479631939999393e+000	1.001203e-003
1.479631988472036e+000	9.107913e-004
1.479632085417322e+000	8.264782e-004
1.479632204408674e+000	7.770525e-004
1.479632442391377e+000	7.373532e-004
1.479632918356781e+000	7.073374e-004
1.479635774149209e+000	6.783144e-004
1.479639581872444e+000	6.739227e-004
1.479647197318915e+000	6.725432e-004
1.518553813569440e+000	6.719473e-004
1.563653813569335e+000	6.708873e-004
1.608753813569230e+000	6.699670e-004
1.620953813569201e+000	6.697396e-004
1.666053813569096e+000	6.689705e-004
1.711153813568991e+000	6.683029e-004
1.723353813568963e+000	6.681379e-004
1.768553813568857e+000	6.675804e-004
1.813753813568752e+000	6.671174e-004
1.825753813568724e+000	6.670210e-004
1.870953813568619e+000	6.669777e-004
1.905853813568537e+000	6.682259e-004
1.928153813568486e+000	6.715789e-004
1.947453813568441e+000	6.855860e-004
1.953053813568427e+000	7.155382e-004
1.954153813568425e+000	7.465905e-004
1.954553813568424e+000	7.802722e-004
1.954653813568424e+000	7.967394e-004
1.954753813568424e+000	8.228245e-004
1.954853813568423e+000	8.816610e-004
1.954953813568423e+000	9.994885e-004
1.954966313568423e+000	1.058074e-003
1.954992094818426e+000	1.299219e-003
1.954993657318425e+000	1.345622e-003
1.954996782318425e+000	1.464353e-003
1.954997563568426e+000	1.506556e-003
1.954999126068426e+000	1.684708e-003
1.955002251068425e+000	2.321964e-003
1.955002635913697e+000	2.555119e-003
1.955003405604241e+000	3.414401e-003
1.955003483298139e+000	3.570008e-003
1.955003638685934e+000	4.088943e-003
1.955003798887972e+000	4.832579e-003
1.955003837754738e+000	5.105312e-003
1.955003915488273e+000	5.901754e-003
1.955003983637724e+000	6.915650e-003
1.955004034521881e+000	8.095503e-003
1.955004077652347e+000	9.668208e-003
1.955004111543744e+000	1.163695e-002
1.955004139776936e+000	1.429564e-002
1.955004163423414e+000	1.796956e-002
1.955004183441137e+000	2.320776e-002
1.955004200725519e+000	3.096225e-002
1.955004216156077e+000	4.300102e-002
1.955004230720551e+000	6.335027e-002
1.955004247128706e+000	1.024698e-001
1.955004262220218e+000	1.596147e-001
1.955004282627883e+000	2.658699e-001
1.955004304338193e+000	3.997224e-001
1.955004330408237e+000	5.729105e-001
1.955004362849227e+000	7.936676e-001
1.955004425751991e+000	1.214603e+000
1.955004533267601e+000	1.891621e+000
1.955004642932348e+000	2.538034e+000
1.955004653331155e+000	2.593837e+000
1.955004674128769e+000	2.689783e+000
1.955004715723995e+000	2.838708e+000
1.955004768367580e+000	2.961777e+000
1.955004803365977e+000	3.007163e+000
1.955004840724779e+000	3.032606e+000
1.955004883192157e+000	3.049926e+000
1.955004937112804e+000	3.063273e+000
1.955005005843670e+000	3.073572e+000
1.955005098861779e+000	3.081862e+000
1.955005222046033e+000	3.088262e+000
1.955005397552057e+000	3.093406e+000
1.955005642797026e+000	3.097356e+000
1.955005997849082e+000	3.100360e+000
1.955008688627647e+000	3.105299e+000
1.955011370641863e+000	3.105993e+000
1.955016734670291e+000	3.106317e+000
1.979477655523116e+000	3.106283e+000
2.008277655523049e+000	3.106284e+000
2.025077655523010e+000	3.106284e+000
2.061177655522926e+000	3.106285e+000
2.102877655522828e+000	3.106286e+000
2.127477655522771e+000	3.106287e+000
2.179277655522650e+000	3.106287e+000
2.229877655522532e+000	3.106288e+000
2.297977655522374e+000	3.106288e+000
2.332277655522294e+000	3.106287e+000
2.407677655522118e+000	3.106246e+000
2.434677655522055e+000	3.106182e+000
2.484277655521940e+000	3.105799e+000
2.499977655521903e+000	3.105502e+000
2.500000000000000e+000	3.105502e+000
Step Information: Run=110  (Run: 111/129)
0.000000000000000e+000	6.766707e-004
2.999999999886427e-005	6.767706e-004
4.084999999990302e-002	6.757983e-004
8.164999999980793e-002	6.749546e-004
1.019499999997606e-001	6.745771e-004
1.427499999996655e-001	6.738943e-004
1.835499999995705e-001	6.733019e-004
2.043499999995220e-001	6.730322e-004
2.452499999994267e-001	6.725818e-004
2.861499999993313e-001	6.724375e-004
3.067499999992833e-001	6.728045e-004
3.328499999992225e-001	6.748546e-004
3.522499999991773e-001	6.810582e-004
3.652499999991470e-001	7.141925e-004
3.665499999991440e-001	7.431578e-004
3.669499999991430e-001	7.688817e-004
3.671499999991426e-001	7.958387e-004
3.672499999991423e-001	8.205954e-004
3.673499999991421e-001	8.743863e-004
3.674499999991419e-001	9.791061e-004
3.674624999991423e-001	1.017766e-003
3.674874999991431e-001	1.176345e-003
3.674937499991415e-001	1.253238e-003
3.674953124991411e-001	1.286276e-003
3.674984374991404e-001	1.416401e-003
3.675040269939558e-001	1.840523e-003
3.675049553243710e-001	1.987228e-003
3.675051874069766e-001	2.048664e-003
3.675056515721842e-001	2.242595e-003
3.675065799025994e-001	2.815787e-003
3.675067385863002e-001	2.993091e-003
3.675070559537019e-001	3.537641e-003
3.675071352955506e-001	3.742575e-003
3.675072939792514e-001	4.337875e-003
3.675073898738646e-001	4.908508e-003
3.675075260454399e-001	6.113385e-003
3.675075496516520e-001	6.431883e-003
3.675075968640762e-001	7.378506e-003
3.675076475159678e-001	8.879589e-003
3.675076903408474e-001	1.093225e-002
3.675077230146577e-001	1.355602e-002
3.675077484424918e-001	1.700187e-002
3.675077691774824e-001	2.175712e-002
3.675077869092966e-001	2.869809e-002
3.675078026509446e-001	3.935064e-002
3.675078173196091e-001	5.672084e-002
3.675078320838381e-001	8.691142e-002
3.675078476574782e-001	1.384659e-001
3.675078651611550e-001	2.216703e-001
3.675078867246135e-001	3.490496e-001
3.675079127400984e-001	5.188522e-001
3.675079409736242e-001	7.099323e-001
3.675079908984031e-001	1.049156e+000
3.675080907479611e-001	1.697685e+000
3.675082022672491e-001	2.333563e+000
3.675083160907562e-001	2.840014e+000
3.675083679031523e-001	2.972244e+000
3.675084176167793e-001	3.023466e+000
3.675084574876664e-001	3.044515e+000
3.675085020486044e-001	3.057902e+000
3.675085663097164e-001	3.069724e+000
3.675086445972831e-001	3.078452e+000
3.675087614147934e-001	3.086045e+000
3.675089029766632e-001	3.091326e+000
3.675091313935184e-001	3.095914e+000
3.675094864261403e-001	3.099494e+000
3.675115251996601e-001	3.104626e+000
3.675141826162047e-001	3.105789e+000
3.675194974492939e-001	3.106240e+000
3.675513864478184e-001	3.106313e+000
3.897789424418718e-001	3.106290e+000
4.039789424418387e-001	3.106290e+000
4.324789424417723e-001	3.106291e+000
4.654789424416954e-001	3.106292e+000
5.035789424416066e-001	3.106293e+000
5.063789424416001e-001	3.106293e+000
5.506789424414968e-001	3.106294e+000
6.018789424413775e-001	3.106295e+000
6.087789424413614e-001	3.106295e+000
6.692789424412204e-001	3.106295e+000
7.111789424411228e-001	3.106294e+000
7.795789424409634e-001	3.106251e+000
8.135789424408841e-001	3.106144e+000
8.555789424407863e-001	3.105686e+000
8.865789424407140e-001	3.104475e+000
9.060789424406686e-001	3.100636e+000
9.086789424406625e-001	3.096850e+000
9.087789424406623e-001	3.096160e+000
9.087914424406627e-001	3.096027e+000
9.088164424406635e-001	3.095672e+000
9.088828486906593e-001	3.089407e+000
9.088879305478699e-001	3.072429e+000
9.088882263157814e-001	3.065410e+000
9.088886206729931e-001	3.047724e+000
9.088886721699225e-001	3.042887e+000
9.088887751637813e-001	3.025667e+000
9.088888341911456e-001	3.007740e+000
9.088888941766662e-001	2.971609e+000
9.088889399309323e-001	2.913533e+000
9.088889839449337e-001	2.802025e+000
9.088890330996158e-001	2.598979e+000
9.088890971499239e-001	2.258358e+000
9.088891607741623e-001	1.886186e+000
9.088892329410498e-001	1.431688e+000
9.088893772748250e-001	4.667000e-001
9.088894217939370e-001	1.783552e-001
9.088894451961949e-001	5.023918e-002
9.088894539632477e-001	1.905877e-002
9.088894589965832e-001	1.035212e-002
9.088894613646765e-001	8.238185e-003
9.088894645224706e-001	6.438894e-003
9.088894668206500e-001	5.498650e-003
9.088894694442651e-001	4.715726e-003
9.088894725971812e-001	4.019955e-003
9.088894759357054e-001	3.482573e-003
9.088894809856996e-001	2.912309e-003
9.088894863688317e-001	2.497493e-003
9.088894952705395e-001	2.056476e-003
9.088895046294709e-001	1.765981e-003
9.088895213470707e-001	1.462901e-003
9.088895386005760e-001	1.282179e-003
9.088895731075866e-001	1.090786e-003
9.088896080873177e-001	9.855817e-004
9.088896780467799e-001	8.835056e-004
9.088897609837723e-001	8.225617e-004
9.088899268577571e-001	7.708820e-004
9.088902473514615e-001	7.309348e-004
9.088908883388669e-001	7.043615e-004
9.088921703136812e-001	6.889467e-004
9.088947342633098e-001	6.815265e-004
9.088998621625635e-001	6.788137e-004
9.089101179610708e-001	6.782531e-004
9.103536991401953e-001	6.784531e-004
9.511536991401002e-001	6.772591e-004
9.919536991400051e-001	6.762229e-004
1.012753699139957e+000	6.757483e-004
1.053553699139862e+000	6.749112e-004
1.094353699139766e+000	6.741843e-004
1.115153699139718e+000	6.738514e-004
1.156053699139623e+000	6.732635e-004
1.196953699139527e+000	6.727627e-004
1.217553699139479e+000	6.725582e-004
1.258453699139384e+000	6.724571e-004
1.291053699139308e+000	6.735871e-004
1.313153699139257e+000	6.771664e-004
1.319953699139241e+000	6.799165e-004
1.334753699139206e+000	7.126274e-004
1.336153699139203e+000	7.416515e-004
1.336653699139202e+000	7.756751e-004
1.336853699139201e+000	8.100970e-004
1.336953699139201e+000	8.477693e-004
1.337053699139201e+000	9.123309e-004
1.337066199139201e+000	9.267663e-004
1.337091199139202e+000	9.698780e-004
1.337097449139201e+000	9.852818e-004
1.337109949139201e+000	1.048492e-003
1.337134949139202e+000	1.267888e-003
1.337137536536190e+000	1.328654e-003
1.337142711330166e+000	1.557706e-003
1.337144005028659e+000	1.693493e-003
1.337146592425647e+000	2.182257e-003
1.337146943013931e+000	2.325920e-003
1.337147644190495e+000	2.813359e-003
1.337147819484635e+000	3.026748e-003
1.337148170072918e+000	3.684413e-003
1.337148257719989e+000	3.953896e-003
1.337148433014129e+000	4.746451e-003
1.337148476837665e+000	5.041008e-003
1.337148564484735e+000	5.900331e-003
1.337148624725529e+000	6.782266e-003
1.337148685283765e+000	8.165936e-003
1.337148726359327e+000	9.651152e-003
1.337148760312935e+000	1.161781e-002
1.337148788418340e+000	1.424232e-002
1.337148812156617e+000	1.789342e-002
1.337148832273307e+000	2.309916e-002
1.337148849626125e+000	3.079722e-002
1.337148865098438e+000	4.273333e-002
1.337148879673094e+000	6.289072e-002
1.337148896124393e+000	1.017680e-001
1.337148911187835e+000	1.584201e-001
1.337148931457939e+000	2.635160e-001
1.337148953114784e+000	3.967641e-001
1.337148979148410e+000	5.695671e-001
1.337149011309101e+000	7.883537e-001
1.337149073358102e+000	1.203784e+000
1.337149181036075e+000	1.882742e+000
1.337149291209251e+000	2.534681e+000
1.337149294652164e+000	2.553654e+000
1.337149301537988e+000	2.589208e+000
1.337149315309635e+000	2.655920e+000
1.337149342852928e+000	2.766527e+000
1.337149397939516e+000	2.920095e+000
1.337149447824256e+000	3.000738e+000
1.337149481708440e+000	3.028188e+000
1.337149525343186e+000	3.047571e+000
1.337149573674143e+000	3.060752e+000
1.337149641790720e+000	3.071935e+000
1.337149727362327e+000	3.080382e+000
1.337149846370590e+000	3.087219e+000
1.337150007567569e+000	3.092517e+000
1.337150238703345e+000	3.096697e+000
1.337150572707106e+000	3.099901e+000
1.337152984868666e+000	3.105150e+000
1.337154892910771e+000	3.105850e+000
1.337158103749015e+000	3.106191e+000
1.337163668500239e+000	3.106302e+000
1.359430611036874e+000	3.106290e+000
1.385630611036813e+000	3.106291e+000
1.416030611036742e+000	3.106292e+000
1.416530611036741e+000	3.106292e+000
1.451830611036659e+000	3.106292e+000
1.492530611036564e+000	3.106293e+000
1.518930611036502e+000	3.106294e+000
1.569930611036384e+000	3.106295e+000
1.621330611036264e+000	3.106295e+000
1.685330611036115e+000	3.106293e+000
1.723730611036025e+000	3.106280e+000
1.792430611035865e+000	3.106088e+000
1.826130611035786e+000	3.105667e+000
1.856930611035715e+000	3.104421e+000
1.876030611035670e+000	3.100427e+000
1.878330611035665e+000	3.096781e+000
1.878430611035665e+000	3.096006e+000
1.878443111035665e+000	3.095853e+000
1.878468111035666e+000	3.095430e+000
1.878525142285660e+000	3.089067e+000
1.878529048535661e+000	3.081596e+000
1.878530611035661e+000	3.068264e+000
1.878530746240049e+000	3.065253e+000
1.878531016648822e+000	3.054423e+000
1.878531084251016e+000	3.049589e+000
1.878531219455404e+000	3.034468e+000
1.878531253256501e+000	3.028131e+000
1.878531320858695e+000	3.006906e+000
1.878531370639934e+000	2.978659e+000
1.878531416489047e+000	2.925908e+000
1.878531459610823e+000	2.826485e+000
1.878531509378966e+000	2.634006e+000
1.878531565217628e+000	2.346314e+000
1.878531628585449e+000	1.982596e+000
1.878531695150450e+000	1.575621e+000
1.878531775866016e+000	1.041692e+000
1.878531845551823e+000	5.715494e-001
1.878531919147456e+000	8.903116e-002
1.878531919490648e+000	8.688024e-002
1.878531920177036e+000	8.291164e-002
1.878531921549808e+000	7.563328e-002
1.878531924295356e+000	6.200247e-002
1.878531926924111e+000	5.032327e-002
1.878531932181620e+000	3.177048e-002
1.878531938579684e+000	1.630770e-002
1.878531943220157e+000	9.716959e-003
1.878531945796585e+000	7.694901e-003
1.878531949563232e+000	5.888436e-003
1.878531953348965e+000	4.686815e-003
1.878531957956032e+000	3.756547e-003
1.878531963658269e+000	3.026609e-003
1.878531970920278e+000	2.454157e-003
1.878531980294660e+000	2.010849e-003
1.878531992584751e+000	1.672412e-003
1.878532009727245e+000	1.405930e-003
1.878532033177013e+000	1.206683e-003
1.878532067820210e+000	1.052325e-003
1.878532118028531e+000	9.392194e-004
1.878532196951085e+000	8.538533e-004
1.878532318972745e+000	7.933069e-004
1.878532524948685e+000	7.494554e-004
1.878532867602800e+000	7.200362e-004
1.878534640394843e+000	6.882571e-004
1.878536923346822e+000	6.816989e-004
1.878541489250782e+000	6.789229e-004
1.878550621058700e+000	6.782081e-004
1.919378466369473e+000	6.772978e-004
1.922378466369466e+000	6.772161e-004
1.963178466369371e+000	6.761856e-004
2.003978466369276e+000	6.752908e-004
2.024778466369227e+000	6.748810e-004
2.065578466369132e+000	6.741581e-004
2.106378466369037e+000	6.735306e-004
2.127178466368989e+000	6.732438e-004
2.168078466368893e+000	6.727466e-004
2.208978466368798e+000	6.724211e-004
2.229578466368750e+000	6.724708e-004
2.261578466368675e+000	6.736582e-004
2.283478466368624e+000	6.773797e-004
2.300778466368584e+000	6.931885e-004
2.305078466368574e+000	7.222535e-004
2.305978466368572e+000	7.503452e-004
2.306278466368571e+000	7.736545e-004
2.306478466368571e+000	8.056589e-004
2.306578466368570e+000	8.385682e-004
2.306690966368571e+000	9.019467e-004
2.306715966368572e+000	9.534818e-004
2.306765966368573e+000	1.125343e-003
2.306770653868572e+000	1.172095e-003
2.306776903868570e+000	1.265738e-003
2.306778466368570e+000	1.300472e-003
2.306781591368569e+000	1.394699e-003
2.306782372618571e+000	1.425973e-003
2.306783935118570e+000	1.528673e-003
2.306787060118570e+000	1.847761e-003
2.306787764196727e+000	2.013336e-003
2.306789172353042e+000	2.593464e-003
2.306789374636477e+000	2.756992e-003
2.306789779203346e+000	3.279442e-003
2.306789880345065e+000	3.482538e-003
2.306790082628499e+000	4.057745e-003
2.306790133199357e+000	4.260083e-003
2.306790234341076e+000	4.860524e-003
2.306790350852143e+000	5.871254e-003
2.306790414747379e+000	6.770270e-003
2.306790475667498e+000	8.122810e-003
2.306790513462133e+000	9.461682e-003
2.306790550688671e+000	1.159902e-002
2.306790581198186e+000	1.447186e-002
2.306790605280671e+000	1.829595e-002
2.306790625180330e+000	2.367977e-002
2.306790642243687e+000	3.161751e-002
2.306790657546259e+000	4.399497e-002
2.306790672081441e+000	6.496913e-002
2.306790688381120e+000	1.049307e-001
2.306790703581047e+000	1.637354e-001
2.306790724478230e+000	2.739916e-001
2.306790746411860e+000	4.100873e-001
2.306790772652423e+000	5.848425e-001
2.306790806102374e+000	8.126559e-001
2.306790872069580e+000	1.253404e+000
2.306790978185987e+000	1.918589e+000
2.306791086352213e+000	2.553650e+000
2.306791095900433e+000	2.604650e+000
2.306791114996869e+000	2.692625e+000
2.306791153189746e+000	2.830020e+000
2.306791207792635e+000	2.959255e+000
2.306791243850302e+000	3.007031e+000
2.306791281070389e+000	3.032554e+000
2.306791323479413e+000	3.049875e+000
2.306791377226332e+000	3.063210e+000
2.306791445985198e+000	3.073538e+000
2.306791538786889e+000	3.081832e+000
2.306791661855286e+000	3.088243e+000
2.306791836950470e+000	3.093389e+000
2.306792081918509e+000	3.097347e+000
2.306792436048852e+000	3.100353e+000
2.306795100407289e+000	3.105296e+000
2.306797735848633e+000	3.105991e+000
2.306803006731318e+000	3.106321e+000
2.326061133211848e+000	3.106290e+000
2.351661133211788e+000	3.106290e+000
2.381561133211719e+000	3.106291e+000
2.416161133211638e+000	3.106292e+000
2.428461133211609e+000	3.106292e+000
2.470161133211512e+000	3.106293e+000
2.499961133211443e+000	3.106294e+000
2.500000000000000e+000	3.106294e+000
Step Information: Run=111  (Run: 112/129)
0.000000000000000e+000	6.707194e-004
9.999999999621423e-006	6.736288e-004
2.999999999886427e-005	6.750831e-004
4.514999999989300e-002	6.743332e-004
9.024999999978789e-002	6.736824e-004
1.019499999997606e-001	6.735282e-004
1.471499999996553e-001	6.729853e-004
1.923499999995499e-001	6.725485e-004
2.043499999995220e-001	6.724679e-004
2.495499999994166e-001	6.726378e-004
2.805499999993444e-001	6.743147e-004
3.030499999992919e-001	6.793553e-004
3.067499999992833e-001	6.812619e-004
3.208499999992505e-001	7.150066e-004
3.222499999992472e-001	7.445950e-004
3.227499999992460e-001	7.781835e-004
3.229499999992456e-001	8.104685e-004
3.230499999992453e-001	8.429601e-004
3.231624999992455e-001	9.047874e-004
3.231874999992463e-001	9.494724e-004
3.232374999992480e-001	1.136608e-003
3.232499999992484e-001	1.260417e-003
3.232531249992476e-001	1.347562e-003
3.232593749992461e-001	1.663644e-003
3.232604378432988e-001	1.808225e-003
3.232625635314044e-001	2.339406e-003
3.232628113282345e-001	2.462887e-003
3.232633069218949e-001	2.856039e-003
3.232634308203082e-001	3.002205e-003
3.232636786171383e-001	3.439122e-003
3.232638776797998e-001	3.920507e-003
3.232639274454634e-001	4.094616e-003
3.232640269767941e-001	4.619611e-003
3.232641759645425e-001	5.796973e-003
3.232642486252786e-001	6.749169e-003
3.232643052063970e-001	7.962970e-003
3.232643466408440e-001	9.369197e-003
3.232643824680679e-001	1.130221e-002
3.232644119926675e-001	1.387630e-002
3.232644365126269e-001	1.741204e-002
3.232644570755099e-001	2.240722e-002
3.232644746833522e-001	2.973339e-002
3.232644903180706e-001	4.102696e-002
3.232645049324709e-001	5.954944e-002
3.232645198320157e-001	9.196655e-002
3.232645353849328e-001	1.462049e-001
3.232645536506489e-001	2.360157e-001
3.232645750367169e-001	3.643985e-001
3.232646007971347e-001	5.336214e-001
3.232646302293922e-001	7.331870e-001
3.232646836208524e-001	1.093314e+000
3.232647904037727e-001	1.776655e+000
3.232649123170646e-001	2.481061e+000
3.232649765872147e-001	2.784428e+000
3.232650165402120e-001	2.906599e+000
3.232650712810354e-001	2.997420e+000
3.232650990162611e-001	3.022526e+000
3.232651463642959e-001	3.045276e+000
3.232651905673514e-001	3.058547e+000
3.232652569532917e-001	3.070351e+000
3.232653377087793e-001	3.079078e+000
3.232654506761250e-001	3.086191e+000
3.232656037548551e-001	3.091715e+000
3.232658226046752e-001	3.096095e+000
3.232661288824446e-001	3.099380e+000
3.232672945524406e-001	3.103752e+000
3.232683649409474e-001	3.104973e+000
3.232702545172330e-001	3.105759e+000
3.232740336698043e-001	3.106186e+000
3.232815919749470e-001	3.106329e+000
3.478874082468728e-001	3.106290e+000
3.767874082468055e-001	3.106291e+000
4.037874082467425e-001	3.106291e+000
4.416874082466542e-001	3.106292e+000
4.853874082465524e-001	3.106293e+000
5.061874082465039e-001	3.106293e+000
5.596874082463792e-001	3.106294e+000
6.085874082462652e-001	3.106295e+000
6.773874082461049e-001	3.106295e+000
7.109874082460266e-001	3.106293e+000
7.872874082458488e-001	3.106236e+000
8.133874082457879e-001	3.106157e+000
8.606874082456777e-001	3.105721e+000
8.954874082455966e-001	3.104570e+000
9.157874082455493e-001	3.101814e+000
9.213874082455362e-001	3.096925e+000
9.214874082455360e-001	3.096339e+000
9.214999082455364e-001	3.096235e+000
9.215249082455372e-001	3.095876e+000
9.216014707455358e-001	3.091731e+000
9.216104551205362e-001	3.084077e+000
9.216123357562474e-001	3.073161e+000
9.216129720276740e-001	3.059069e+000
9.216130480458169e-001	3.055545e+000
9.216132000821027e-001	3.043260e+000
9.216132791096250e-001	3.031618e+000
9.216133755984579e-001	3.004395e+000
9.216134310857420e-001	2.971278e+000
9.216134778092844e-001	2.910513e+000
9.216135216446801e-001	2.797750e+000
9.216135705550101e-001	2.593428e+000
9.216136365163941e-001	2.240957e+000
9.216136985909316e-001	1.876916e+000
9.216137724603826e-001	1.410475e+000
9.216139201992846e-001	4.195441e-001
9.216139415663101e-001	2.799565e-001
9.216139770411509e-001	7.118630e-002
9.216139875956593e-001	2.530397e-002
9.216139923693980e-001	1.406368e-002
9.216139959663430e-001	9.716530e-003
9.216139993858370e-001	7.236114e-003
9.216140024728965e-001	5.792643e-003
9.216140059173270e-001	4.719855e-003
9.216140101158281e-001	3.841580e-003
9.216140150455026e-001	3.164339e-003
9.216140219438991e-001	2.560850e-003
9.216140297036901e-001	2.142444e-003
9.216140425870556e-001	1.733636e-003
9.216140560007951e-001	1.488503e-003
9.216140820578254e-001	1.233486e-003
9.216141082930776e-001	1.093784e-003
9.216141607635819e-001	9.567156e-004
9.216142214821943e-001	8.762089e-004
9.216143429194190e-001	8.038719e-004
9.216144990342663e-001	7.610329e-004
9.216148112639573e-001	7.278034e-004
9.216154357233393e-001	7.036227e-004
9.216166846421068e-001	6.889587e-004
9.216191824796418e-001	6.815959e-004
9.216241781547083e-001	6.788333e-004
9.216341695048449e-001	6.782058e-004
9.667740484066307e-001	6.772974e-004
